year,AIM/CGE 2.0ADVANCE_2020_1.5C-2100,AIM/CGE 2.0ADVANCE_2020_WB2C,AIM/CGE 2.0ADVANCE_2030_Price1.5C,AIM/CGE 2.0ADVANCE_2030_WB2C,AIM/CGE 2.0SSP1-19,AIM/CGE 2.0SSP2-19,AIM/CGE 2.1CD-LINKS_NPi2020_1000,AIM/CGE 2.1CD-LINKS_NPi2020_400,AIM/CGE 2.1EMF33_WB2C_cost100,AIM/CGE 2.1EMF33_WB2C_full,AIM/CGE 2.1TERL_15D_LowCarbonTransportPolicy,AIM/CGE 2.1TERL_15D_NoTransportPolicy,C-ROADS-5.005Ratchet-1.5-allCDR,C-ROADS-5.005Ratchet-1.5-limCDR,C-ROADS-5.005Ratchet-1.5-limCDR-noOS,C-ROADS-5.005Ratchet-1.5-noCDR,C-ROADS-5.005Ratchet-1.5-noCDR-noOS,GCAM 4.2SSP1-19,GCAM 4.2SSP2-19,GCAM 4.2SSP5-19,IMAGE 3.0.1ADVANCE_2020_1.5C-2100,IMAGE 3.0.1ADVANCE_2020_WB2C,IMAGE 3.0.1ADVANCE_2030_WB2C,IMAGE 3.0.1CD-LINKS_NPi2020_1000,IMAGE 3.0.1CD-LINKS_NPi2020_400,IMAGE 3.0.1IMA15-AGInt,IMAGE 3.0.1IMA15-Def,IMAGE 3.0.1IMA15-Eff,IMAGE 3.0.1IMA15-LiStCh,IMAGE 3.0.1IMA15-LoNCO2,IMAGE 3.0.1IMA15-Pop,IMAGE 3.0.1IMA15-RenElec,IMAGE 3.0.1IMA15-TOT,IMAGE 3.0.1SSP1-19,IMAGE 3.0.2EMF33_WB2C_cost100,IMAGE 3.0.2EMF33_WB2C_full,IMAGE 3.0.2EMF33_WB2C_limbio,IMAGE 3.0.2EMF33_WB2C_nobeccs,IMAGE 3.0.2EMF33_WB2C_nofuel,MERGE-ETL 6.0DAC15_50,MESSAGE-GLOBIOM 1.0ADVANCE_2020_1.5C-2100,MESSAGE-GLOBIOM 1.0ADVANCE_2020_WB2C,MESSAGE-GLOBIOM 1.0ADVANCE_2030_Price1.5C,MESSAGE-GLOBIOM 1.0ADVANCE_2030_WB2C,MESSAGE-GLOBIOM 1.0EMF33_1.5C_cost100,MESSAGE-GLOBIOM 1.0EMF33_1.5C_full,MESSAGE-GLOBIOM 1.0EMF33_WB2C_cost100,MESSAGE-GLOBIOM 1.0EMF33_WB2C_full,MESSAGE-GLOBIOM 1.0EMF33_WB2C_limbio,MESSAGE-GLOBIOM 1.0EMF33_WB2C_nofuel,MESSAGE-GLOBIOM 1.0SSP1-19,MESSAGE-GLOBIOM 1.0SSP2-19,MESSAGEix-GLOBIOM 1.0CD-LINKS_NPi2020_1000,MESSAGEix-GLOBIOM 1.0CD-LINKS_NPi2020_400,POLES ADVANCEADVANCE_2020_1.5C-2100,POLES ADVANCEADVANCE_2020_WB2C,POLES ADVANCEADVANCE_2030_1.5C-2100,POLES ADVANCEADVANCE_2030_Price1.5C,POLES ADVANCEADVANCE_2030_WB2C,POLES CD-LINKSCD-LINKS_NPi2020_1000,POLES CD-LINKSCD-LINKS_NPi2020_400,POLES EMF33EMF33_1.5C_cost100,POLES EMF33EMF33_1.5C_full,POLES EMF33EMF33_1.5C_limbio,POLES EMF33EMF33_1.5C_nofuel,POLES EMF33EMF33_WB2C_cost100,POLES EMF33EMF33_WB2C_full,POLES EMF33EMF33_WB2C_limbio,POLES EMF33EMF33_WB2C_nobeccs,POLES EMF33EMF33_WB2C_nofuel,POLES EMF33EMF33_WB2C_none,REMIND 1.5EMC_Def_100$,REMIND 1.5EMC_LimSW_100$,REMIND 1.5EMC_NucPO_100$,REMIND 1.5EMC_lowEI_100$,REMIND 1.7ADVANCE_2020_1.5C-2100,REMIND 1.7ADVANCE_2020_WB2C,REMIND 1.7ADVANCE_2030_1.5C-2100,REMIND 1.7ADVANCE_2030_Price1.5C,REMIND 1.7ADVANCE_2030_WB2C,REMIND 1.7CEMICS-1.5-CDR12,REMIND 1.7CEMICS-1.5-CDR20,REMIND 1.7CEMICS-1.5-CDR8,REMIND-MAgPIE 1.5SSP1-19,REMIND-MAgPIE 1.5SSP2-19,REMIND-MAgPIE 1.5SSP5-19,REMIND-MAgPIE 1.7-3.0CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0CD-LINKS_NPi2020_400,REMIND-MAgPIE 1.7-3.0EMF33_1.5C_cost100,REMIND-MAgPIE 1.7-3.0EMF33_1.5C_full,REMIND-MAgPIE 1.7-3.0EMF33_1.5C_nofuel,REMIND-MAgPIE 1.7-3.0EMF33_WB2C_cost100,REMIND-MAgPIE 1.7-3.0EMF33_WB2C_full,REMIND-MAgPIE 1.7-3.0EMF33_WB2C_limbio,REMIND-MAgPIE 1.7-3.0EMF33_WB2C_nobeccs,REMIND-MAgPIE 1.7-3.0EMF33_WB2C_nofuel,REMIND-MAgPIE 1.7-3.0EMF33_WB2C_none,REMIND-MAgPIE 1.7-3.0PEP_1p5C_full_NDC,REMIND-MAgPIE 1.7-3.0PEP_1p5C_full_eff,REMIND-MAgPIE 1.7-3.0PEP_1p5C_full_goodpractice,REMIND-MAgPIE 1.7-3.0PEP_1p5C_full_netzero,REMIND-MAgPIE 1.7-3.0PEP_1p5C_red_eff,REMIND-MAgPIE 1.7-3.0SMP_1p5C_Def,REMIND-MAgPIE 1.7-3.0SMP_1p5C_Sust,REMIND-MAgPIE 1.7-3.0SMP_1p5C_early,REMIND-MAgPIE 1.7-3.0SMP_1p5C_lifesty,REMIND-MAgPIE 1.7-3.0SMP_1p5C_regul,REMIND-MAgPIE 1.7-3.0SMP_2C_Sust,REMIND-MAgPIE 1.7-3.0SMP_2C_lifesty,REMIND-MAgPIE 1.7-3.0SMP_2C_regul,WITCH-GLOBIOM 3.1SSP1-19,WITCH-GLOBIOM 3.1SSP4-19,WITCH-GLOBIOM 4.2ADVANCE_2020_1.5C-2100,WITCH-GLOBIOM 4.2ADVANCE_2020_WB2C,WITCH-GLOBIOM 4.2ADVANCE_2030_Price1.5C,WITCH-GLOBIOM 4.2ADVANCE_2030_WB2C,WITCH-GLOBIOM 4.4CD-LINKS_NPi2020_1000,WITCH-GLOBIOM 4.4CD-LINKS_NPi2020_400
2032.0,-0.28684931999999996,-0.1930229,-0.08585856,-0.016519480000000003,-0.10594747999999998,-0.48096710000000004,-0.057845839999999996,-0.10310247999999998,-0.06727376000000002,-0.09683936,-0.1813349,-0.20793348,-5.84266424,-1.4058519999999999,-3.953442,-0.1588406,-0.1588406,-0.5869079526000001,-1.80254622072,-3.0297719538,-1.27083256928,-0.57379989314,-0.095959389158,-0.22750175368400002,-1.18987975004,-0.012633867165199998,-3.7732948306,-2.7565029779999994,-0.008299353653400001,-0.007055982197199999,-0.0224918383988,-0.0674397412276,-7.241947999999999e-09,-1.5108354574,-0.505740723192,-1.00043943628,-0.91213643852,-1.495644e-07,-0.91378980888,-0.48418000000000005,-0.127776733324,-0.10376373332400002,-0.048380200000000005,-0.04500906665999999,-0.34204021112,-0.36333309492,-0.196963272304,-0.29620673758,-0.30372898478000004,-0.30040589411999996,-1.97068967004,-1.253626996664,-0.23836750614,-0.30403444078,-0.14908908937339999,-0.1270837370184,-0.13304868194179997,-0.1510071681734,-0.09185567337339998,-0.0124995577794,-0.06495939921860001,-0.1831881591376,-0.21081343345280001,-0.0810606486136,-0.17959609434239998,-0.2165264263104,-0.24544286598800003,-0.18045038013599998,-0.0013686335622,-0.20964973844,-0.0013798488322,-3.4410806638,-3.6890808594,-3.9042683598000005,-3.4525513668,-0.86621388,-0.2523654,-0.19238734000000002,-0.12956202000000003,-0.08298066,-2.73183472,-1.5375168799999999,-3.24915218,-1.0972,-2.418,-1.792,-0.2473216,-0.84459168,-0.6740493799999999,-1.23275434,-2.0448885800000003,-0.07132638,-0.27399844,-0.9799477600000001,-0.0,-0.44930106000000003,-0.0,-1.14222754,-1.8903070199999998,-1.0768962,-1.07847252,-6.4739583199999995,-3.66168186,-5.0933755,-4.233146179999999,-3.8484054999999997,-6.00727982,-1.9720956200000002,-2.01125164,-2.1237339200000003,-1.5802848609999998,-1.5560877208,-1.2237086356,-1.1095464464,-0.79238636982,-0.79238636982,-0.8253075616,-0.8586740894200001
2033.0,-0.39818257999999995,-0.2749465,-0.12427824,-0.020614419999999998,-0.15609492,-0.6663332000000002,-0.08676875999999999,-0.15465371999999997,-0.09893174,-0.14230394,-0.2651073,-0.30278452,-6.2264073600000005,-1.584908,-4.302358,-0.1736944,-0.1736944,-0.6434871814,-2.2795458433799998,-3.6575671761999997,-1.8022735335199997,-0.7753550367600001,-0.119477195972,-0.320593927756,-1.6159636853600001,-0.0189379330968,-4.6366012753999994,-3.5196547819999995,-0.012445295025600002,-0.010582086284799997,-0.03359555230919999,-0.10096205611840002,-9.860532e-09,-1.7654661945999999,-0.742558338293,-1.44265045537,-1.30649630583,-2.2434660000000002e-07,-1.23341322427,-0.6847200000000001,-0.160113433321,-0.12402793332100001,-0.06109730000000001,-0.05604059998999999,-0.42959219523000003,-0.45322542143000005,-0.251291478891,-0.37101494627,-0.3781936096200001,-0.37790359853,-2.17935026341,-1.342436878331,-0.29716248530999995,-0.37938827432000005,-0.2229600990156,-0.1900696260456,-0.19925389076119995,-0.2261916740156,-0.1374644318156,-0.017754768559600002,-0.09614576911240003,-0.27453143002040004,-0.31578733102120005,-0.12145557913690001,-0.2692402715121,-0.32408400564660006,-0.3674666703645,-0.26990814359399995,-0.0012304178088000002,-0.31384127201,-0.0012404456648,-4.0950244382,-4.325302807599999,-4.559902051200001,-4.0957225582,-1.07402092,-0.3173095,-0.28374706,-0.18950908000000002,-0.11963704,-3.82746408,-2.1644479199999997,-4.30579322,-1.4338000000000002,-3.127,-2.393,-0.30946489999999993,-1.0430401200000001,-0.8499179200000001,-1.54819456,-2.58091872,-0.09163532,-0.34728546000000005,-1.22696384,-0.0,-0.56660334,-0.0,-1.36009006,-2.21773928,-1.2482182,-1.2368117799999998,-7.35603678,-3.9991258400000005,-5.7761884,-4.68915112,-4.2426839,-6.532115879999999,-2.26554498,-2.30433856,-2.36674558,-1.750932617,-1.7262296787,-1.3928423654000002,-1.2215990816,-0.90374367088,-0.90374367088,-0.9583077553999999,-0.9953778532800002
2034.0,-0.5095158399999999,-0.35687009999999997,-0.16269792000000002,-0.02470936,-0.20624235999999999,-0.8516993000000002,-0.11569167999999999,-0.20620495999999996,-0.13058972,-0.18776852,-0.3488797,-0.39763556,-6.610150480000001,-1.7639639999999999,-4.651273999999999,-0.1885482,-0.1885482,-0.7000664101999999,-2.75654546604,-4.2853623986,-2.33371449776,-0.9769101803799999,-0.142995002786,-0.41368610182800003,-2.04204762068,-0.0252419990284,-5.4999077201999995,-4.2828065859999995,-0.0165912363978,-0.014108190372399998,-0.0446992662196,-0.1344843710092,-1.2479116e-08,-2.0200969318,-0.9793759533940001,-1.8848614744599999,-1.70085617314,-2.991288e-07,-1.55303663966,-0.8852600000000002,-0.19245013331799998,-0.14429213331800003,-0.0738144,-0.06707213331999999,-0.5171441793399999,-0.5431177479400001,-0.305619685478,-0.44582315496,-0.45265823446000003,-0.45540130294,-2.3880108567800002,-1.431246759998,-0.35595746448,-0.45474210786,-0.2968311086578,-0.2530555150728,-0.2654590995806,-0.30137617985779996,-0.18307319025779997,-0.0230099793398,-0.12733213900620005,-0.3658747009032,-0.4207612285896,-0.16185050966020004,-0.3588844486818,-0.43164158498280003,-0.489490474741,-0.35936590705199994,-0.0010922020554000001,-0.41803280558,-0.0011010424973999999,-4.7489682126,-4.961524755799999,-5.2155357426,-4.7388937496,-1.28182796,-0.3822536,-0.37510678000000003,-0.24945614000000002,-0.15629342,-4.923093440000001,-2.79137896,-5.36243426,-1.7704000000000002,-3.836,-2.994,-0.3716082,-1.2414885600000003,-1.02578646,-1.86363478,-3.1169488600000004,-0.11194426,-0.42057248,-1.4739799199999999,-0.0,-0.68390562,-0.0,-1.57795258,-2.5451715399999997,-1.4195402,-1.39515104,-8.238115239999999,-4.33656982,-6.459001300000001,-5.14515606,-4.6369623,-7.056951940000001,-2.5589943400000004,-2.59742548,-2.60975724,-1.9215803729999998,-1.8963716365999999,-1.5619760952000001,-1.3336517168,-1.01510097194,-1.01510097194,-1.0913079492,-1.13208161714
2035.0,-0.6208491,-0.4387937,-0.2011176,-0.0288043,-0.2563898,-1.0370654,-0.14461459999999998,-0.2577562,-0.16224770000000002,-0.2332331,-0.43265210000000004,-0.4924866,-6.993893600000001,-1.94302,-5.00019,-0.20340200000000003,-0.20340200000000003,-0.7566456389999999,-3.2335450887,-4.913157621,-2.865155462,-1.178465324,-0.1665128096,-0.5067782759,-2.468131556,-0.03154606496,-6.363214165,-5.04595839,-0.02073717777,-0.017634294459999998,-0.05580298013,-0.1680066859,-1.50977e-08,-2.274727669,-1.2161935684949998,-2.32707249355,-2.09521604045,-3.7391099999999997e-07,-1.8726600550499999,-1.0857999999999999,-0.22478683331499996,-0.16455633331500003,-0.08653150000000001,-0.07810366665,-0.60469616345,-0.63301007445,-0.359947892065,-0.5206313636500001,-0.5271228593,-0.53289900735,-2.59667145015,-1.5200566416649999,-0.41475244364999997,-0.5300959414,-0.3707021183,-0.31604140410000003,-0.3316643084,-0.37656068569999995,-0.22868194869999997,-0.02826519012,-0.15851850890000002,-0.457217971786,-0.525735126158,-0.20224544018350002,-0.4485286258515,-0.5391991643190001,-0.6115142791175001,-0.44882367050999994,-0.0009539863020000001,-0.52222433915,-0.0009616393299999999,-5.402911987,-5.5977467039999995,-5.871169434,-5.382064940999999,-1.489635,-0.4471977,-0.4664665,-0.30940320000000004,-0.1929498,-6.018722800000001,-3.41831,-6.4190753,-2.107,-4.545,-3.595,-0.4337515,-1.439937,-1.201655,-2.1790749999999997,-3.652979,-0.1322532,-0.4938595,-1.7209960000000002,-0.0,-0.8012079,-0.0,-1.7958150999999998,-2.8726038,-1.5908622000000001,-1.5534903,-9.1201937,-4.674013800000001,-7.141814200000001,-5.601161,-5.031240700000001,-7.581788,-2.8524437,-2.8905124,-2.8527689,-2.092228129,-2.0665135945000004,-1.731109825,-1.445704352,-1.126458273,-1.126458273,-1.224308143,-1.268785381
2036.0,-0.9364106200000001,-0.62777576,-0.38335006,-0.12101345999999999,-0.30653724,-1.2224315000000001,-0.36788390000000004,-0.54958606,-0.30234772,-0.403705,-0.64343034,-0.71386766,-7.316967280000001,-2.151478,-5.2401979999999995,-0.21422320000000003,-0.21422320000000003,-0.8132248677999999,-3.71054471136,-5.5409528433999995,-3.6896903366,-1.4702442024,-0.33826780888,-0.77316840992,-3.2930672236,-0.15035102230800002,-7.112733157999999,-5.827988734,-0.040201850475999994,-0.028526955594,-0.5088893119040001,-0.7643156149199999,-2.122832e-08,-2.5293584062,-1.453011183596,-2.7692835126399995,-2.48957590776,-4.4869320000000004e-07,-2.19228347044,-1.28634,-0.25712353331199994,-0.18482053331200002,-0.0992486,-0.08913519997999998,-0.69224814756,-0.72290240096,-0.414276098652,-0.59543957234,-0.6015874841400002,-0.61039671176,-2.8053320435200004,-1.608866523332,-0.47354742281999995,-0.60544977494,-0.65403120984,-0.61690333588,-0.48047653972,-0.5516335983599999,-0.52731372536,-0.11806963501600003,-0.28034155272000005,-0.5485612426688001,-0.6307090237264,-0.24264037070680003,-0.5381728030212001,-0.6467567436552001,-0.7335380834940001,-0.5382814339679999,-0.0008157705486000002,-0.62641587272,-0.0008222361626,-6.0568557614000005,-6.233968652199999,-6.5268031254,-6.025236132399999,-1.8624941999999998,-0.58939242,-0.85622798,-0.5519261599999999,-0.33518024,-6.860254919999999,-4.05174338,-6.7352601000000005,-2.4436000000000004,-5.254,-4.196,-0.56898,-1.7887024,-1.6003484000000001,-2.79617,-4.5736818,-0.19094083999999997,-0.6726161999999999,-2.1181921999999997,-0.0,-1.07380052,-0.0,-2.5080225,-3.47556648,-2.18628616,-2.0421702799999997,-9.76581092,-5.075006640000001,-7.8419272,-6.06995038,-5.546679739999999,-7.991600920000001,-3.3309535,-3.3209909,-3.20190372,-2.262875885,-2.2366555524000002,-1.9510071566,-1.5932532858,-1.3076777231999999,-1.3076777231999999,-1.3910093762,-1.4485320564000002
2037.0,-1.2519721400000001,-0.8167578200000001,-0.5655825200000001,-0.21322262,-0.35668468,-1.4077976,-0.5911531999999999,-0.8414159199999999,-0.44244774000000003,-0.5741768999999999,-0.85420858,-0.93524872,-7.640040959999999,-2.3599360000000003,-5.480205999999999,-0.2250444,-0.2250444,-0.8698040965999999,-4.18754433402,-6.168748065799999,-4.5142252112,-1.7620230808000001,-0.5100228081600001,-1.0395585439400001,-4.1180028912,-0.2691559796560001,-7.862252151,-6.610019078,-0.05966652318199999,-0.039419616728,-0.9619756436780003,-1.36062454394,-2.7358939999999998e-08,-2.7839891433999995,-1.689828798697,-3.2114945317299997,-2.88393577507,-5.234754000000001e-07,-2.5119068858299998,-1.4868800000000002,-0.289460233309,-0.20508473330900004,-0.11196570000000002,-0.10016673330999998,-0.77980013167,-0.81279472747,-0.468604305239,-0.67024778103,-0.6760521089800001,-0.68789441617,-3.0139926368900003,-1.697676404999,-0.5323424019899999,-0.6808036084800001,-0.93736030138,-0.91776526766,-0.62928877104,-0.72670651102,-0.82594550202,-0.20787407991200005,-0.40216459654000003,-0.6399045135516,-0.7356829212948,-0.28303530123010007,-0.6278169801909,-0.7543143229914001,-0.8555618878705,-0.6277391974259998,-0.0006775547952000002,-0.73060740629,-0.0006828329952000001,-6.7107995358000005,-6.870190600399999,-7.1824368168,-6.6684073238,-2.2353534,-0.7315871400000001,-1.24598946,-0.79444912,-0.47741068,-7.701787040000001,-4.68517676,-7.051444900000001,-2.7802000000000002,-5.963,-4.797,-0.7042084999999999,-2.1374678000000005,-1.9990417999999999,-3.413265,-5.4943846,-0.24962847999999999,-0.8513729,-2.5153884000000004,-0.0,-1.3463931400000002,-0.0,-3.2202298999999996,-4.07852916,-2.7817101199999996,-2.5308502600000002,-10.41142814,-5.4759994800000005,-8.542040199999999,-6.53873976,-6.0621187800000005,-8.401413840000002,-3.8094633000000004,-3.7514694,-3.5510385399999995,-2.433523641,-2.4067975102999997,-2.1709044881999997,-1.7408022196,-1.4888971733999998,-1.4888971733999998,-1.5577106094000002,-1.6282787318
2038.0,-1.56753366,-1.00573988,-0.7478149800000001,-0.30543178,-0.40683211999999996,-1.5931637,-0.8144225,-1.13324578,-0.5825477600000001,-0.7446487999999999,-1.0649868200000001,-1.15662978,-7.963114640000001,-2.568394,-5.720214,-0.2358656,-0.2358656,-0.9263833253999999,-4.664543956679999,-6.7965432882,-5.338760085800001,-2.0538019592,-0.68177780744,-1.3059486779600002,-4.942938558800001,-0.3879609370040001,-8.611771143999999,-7.392049422,-0.079131195888,-0.050312277862,-1.4150619754520002,-1.9569334729599999,-3.348956e-08,-3.0386198805999993,-1.926646413798,-3.65370555082,-3.2782956423800003,-5.982576e-07,-2.8315303012200004,-1.6874200000000001,-0.32179693330599995,-0.22534893330600003,-0.12468280000000001,-0.11119826663999999,-0.8673521157799999,-0.9026870539799999,-0.522932511826,-0.7450559897200001,-0.7505167338200002,-0.76539212058,-3.2226532302599997,-1.786486286666,-0.59113738116,-0.7561574420200001,-1.22068939292,-1.21862719944,-0.7781010023599999,-0.9017794236800001,-1.1245772786800001,-0.29767852480800006,-0.52398764036,-0.7312477844344001,-0.8406568188632,-0.3234302317534001,-0.7174611573606,-0.8618719023276001,-0.9775856922470001,-0.7171969608839999,-0.0005393390418000001,-0.83479893986,-0.0005434298278,-7.364743310200001,-7.506412548599999,-7.8380705082,-7.3115785152,-2.6082126,-0.87378186,-1.6357509399999999,-1.0369720799999997,-0.61964112,-8.54331916,-5.31861014,-7.367629699999999,-3.1168,-6.672,-5.398,-0.839437,-2.4862332,-2.3977352,-4.03036,-6.4150874,-0.30831612,-1.0301296,-2.9125846,-0.0,-1.61898576,-0.0,-3.9324373000000006,-4.68149184,-3.37713408,-3.01953024,-11.05704536,-5.87699232,-9.242153199999999,-7.007529140000001,-6.57755782,-8.81122676,-4.2879731,-4.1819479,-3.9001733599999997,-2.604171397,-2.5769394682,-2.3908018198,-1.8883511534,-1.6701166236,-1.6701166236,-1.7244118426,-1.8080254071999997
2039.0,-1.8830951800000002,-1.19472194,-0.9300474400000001,-0.39764094,-0.45697956,-1.7785298,-1.0376918000000002,-1.42507564,-0.72264778,-0.9151206999999999,-1.2757650600000001,-1.3780108400000002,-8.286188319999999,-2.776852,-5.960222,-0.2466868,-0.2466868,-0.9829625541999999,-5.1415435793399995,-7.424338510599999,-6.163294960400001,-2.3455808376,-0.8535328067200001,-1.5723388119800001,-5.767874226399999,-0.506765894352,-9.361290137,-8.174079766,-0.09859586859399999,-0.061204938996000005,-1.8681483072260003,-2.5532424019799995,-3.9620180000000005e-08,-3.2932506177999996,-2.1634640288990004,-4.095916569909999,-3.67265550969,-6.730398e-07,-3.1511537166099997,-1.88796,-0.35413363330299996,-0.24561313330300003,-0.1373999,-0.12222979996999998,-0.95490409989,-0.9925793804899999,-0.577260718413,-0.8198641984100001,-0.8249813586600002,-0.84288982499,-3.43131382363,-1.875296168333,-0.6499323603299999,-0.83151127556,-1.50401848446,-1.5194891312199998,-0.92691323368,-1.07685233634,-1.42320905534,-0.3874829697040001,-0.64581068418,-0.8225910553172,-0.9456307164316,-0.36382516227670003,-0.8071053345303001,-0.9694294816638,-1.0996094966235,-0.8066547243419999,-0.0004011232884000002,-0.9389904734300001,-0.0004040266604,-8.0186870846,-8.1426344968,-8.493704199600002,-7.9547497065999995,-2.9810717999999996,-1.01597658,-2.02551242,-1.2794950399999998,-0.7618715599999999,-9.38485128,-5.952043519999999,-7.6838145,-3.4534000000000002,-7.381,-5.999,-0.9746655000000001,-2.8349986,-2.7964286,-4.647455,-7.3357902,-0.36700376,-1.2088862999999999,-3.3097808000000004,-0.0,-1.8915783800000003,-0.0,-4.644644700000001,-5.28445452,-3.97255804,-3.5082102200000005,-11.70266258,-6.27798516,-9.942266199999999,-7.47631852,-7.0929968599999995,-9.22103968,-4.766482899999999,-4.6124264,-4.24930818,-2.7748191529999997,-2.7470814261,-2.6106991514,-2.0359000872,-1.8513360738,-1.8513360738,-1.8911130757999999,-1.9877720825999998
2040.0,-2.1986567,-1.383704,-1.1122799,-0.4898501,-0.507127,-1.9638959,-1.2609611,-1.7169055,-0.8627478,-1.0855926,-1.4865433000000001,-1.5993919,-8.609262000000001,-2.98531,-6.2002299999999995,-0.25750799999999996,-0.25750799999999996,-1.039541783,-5.618543202000001,-8.052133733,-6.987829834999999,-2.6373597159999997,-1.0252878060000001,-1.8387289460000003,-6.592809894,-0.6255708517,-10.11080913,-8.95611011,-0.1180605413,-0.07209760013000001,-2.321234639,-3.1495513309999996,-4.57508e-08,-3.5478813549999995,-2.400281644,-4.538127589,-4.067015377000001,-7.478219999999999e-07,-3.4707771320000003,-2.0885,-0.38647033329999997,-0.2658773333,-0.15011700000000003,-0.13326133329999998,-1.042456084,-1.0824717069999998,-0.631588925,-0.8946724071000001,-0.8994459835000002,-0.9203875293999999,-3.6399744170000004,-1.9641060499999998,-0.7087273395,-0.9068651091000001,-1.7873475760000002,-1.820351063,-1.0757254649999999,-1.2519252490000001,-1.721840832,-0.47728741460000007,-0.7676337280000001,-0.9139343262,-1.050604614,-0.40422009280000004,-0.8967495117000001,-1.076987061,-1.221633301,-0.8961124877999999,-0.000262907535,-1.0431820070000002,-0.000264623493,-8.672630859000002,-8.778856444999999,-9.149337891,-8.597920898,-3.3539309999999998,-1.1581713,-2.4152739000000003,-1.5220179999999999,-0.904102,-10.226383400000001,-6.5854769,-7.9999993,-3.79,-8.09,-6.6,-1.109894,-3.183764,-3.1951220000000005,-5.26455,-8.256493,-0.4256914,-1.3876429999999997,-3.706977,-0.0,-2.164171,-0.0,-5.3568521,-5.8874172,-4.567982,-3.9968901999999997,-12.3482798,-6.678978000000001,-10.642379199999999,-7.945107900000001,-7.608435900000001,-9.6308526,-5.2449927,-5.042904900000001,-4.598443,-2.945466909,-2.9172233839999997,-2.830596483,-2.183449021,-2.0325555239999997,-2.0325555239999997,-2.057814309,-2.1675187579999995
2041.0,-2.60027842,-1.62124136,-1.46335296,-0.7963180999999999,-0.5955295299999999,-2.22065072,-1.520527,-2.0815644200000003,-1.06030246,-1.3395335800000001,-1.7849168199999998,-1.8983589200000002,-8.931935199999998,-3.2091,-6.343379999999999,-0.26457099999999995,-0.26457099999999995,-1.1695480864999999,-5.9734784321,-8.2750507227,-7.6648215319999995,-2.7837982292000003,-1.3317865746,-2.0752572686,-7.2351780268,-1.14588782616,-10.421954748000001,-9.358669554,-0.31446228004,-0.108630937964,-3.00735323,-3.7796933724,-6.717904000000001e-08,-3.6174985371999995,-2.8020142333000004,-4.678690469899999,-4.0912021807,-2.6927186e-06,-3.638374839,-2.67198,-0.48264369997,-0.3288215333,-0.20495273333,-0.1782898333,-1.3855443492999997,-1.4250359540999997,-0.8768422395,-1.17623905549,-1.17656962095,-1.2104284066599997,-3.9671631403000003,-2.1198417833000005,-0.95456342575,-1.23191249269,-2.2986496266,-2.3189409677999997,-1.4589194319999998,-1.6369628942,-2.164636047,-0.70072585448,-1.0108416992,-1.2495960205799999,-1.4183871214000001,-0.54236845702,-1.1846453369300003,-1.4420655522,-1.6325229982,-1.1377661804199999,-0.00026627096550000003,-1.3663686403000002,-0.0002675738752,-9.2771706051,-9.3265541015,-9.7422417969,-9.2147783202,-3.8234107999999996,-1.3900310999999999,-3.15492854,-2.0016106,-1.20573834,-10.58110662,-7.165610219999999,-7.99999954,-4.344,-8.561,-7.55,-1.330921,-3.6222136000000003,-3.8339674000000006,-6.0248422,-9.0800924,-0.56331052,-1.7177711999999998,-4.0054222,-0.0,-2.6327406,-0.0,-6.42429716,-6.6436549,-5.519615879999999,-4.85561816,-12.482640459999999,-7.1389907,-11.123159240000001,-8.27333122,-8.141481,-9.94749374,-5.7921749799999995,-5.44704116,-4.963509639999999,-3.1853190490999994,-3.1568414846999997,-3.0751915547999995,-2.3798110257999996,-2.2336967658,-2.2145990045999997,-2.2257704442,-2.3795501241999997
